ts,flow
1775001648,4.368782228790224
1775002548,4.35019217710942
1775003448,4.34402019251138
1775004348,4.095948366448283
1775005248,4.252922349609435
1775006148,4.325578333809972
1775007048,4.437896655872464
1775007948,4.307247620075941
1775008848,4.252922349609435
1775009748,4.541094213724136
1775010648,4.528021628037095
1775011548,4.282979562878609
1775012448,4.276943420059979
1775013348,4.2950888918712735
1775014248,4.482656580395997
1775015148,4.5607957150787115
1775016048,4.45062345918268
1775016948,4.34402019251138
1775017848,4.489100253209472
1775018748,4.6542056342586875
1775019648,4.282979562878609
1775020548,4.400012636557221
1775021448,4.587237275205553
1775022348,4.600532150827348
1775023248,4.541094213724136
1775024148,4.502024647779763
1775025048,4.3563765110448
1775025948,4.431551779620349
1775026848,4.541094213724136
1775027748,4.301162081770599
1775028648,4.534551746211946
1775029548,4.5085053676739335
1775030448,4.406295765191317
1775031348,4.3563765110448
1775032248,4.331713269464672
1775033148,4.476225257851183
1775034048,4.400012636557221
1775034948,4.502024647779763
1775035848,4.3563765110448
1775036748,4.406295765191317
1775037648,4.437896655872464
1775038548,4.2649081870913506
1775039448,4.406295765191317
1775040348,4.4252192517742515
1775041248,4.319455746561289
1775042148,4.412591244094074
1775043048,4.2649081870913506
1775043948,4.270919628441334
1775044848,4.270919628441334
1775045748,4.2649081870913506
1775046648,4.375003610737622
1775047548,4.331713269464672
1775048448,4.2649081870913506
1775049348,4.282979562878609
1775050248,4.199597384780645
1775051148,4.3563765110448
1775052048,4.1820446867495775
1775052948,4.528021628037095
1775053848,4.307247620075941
1775054748,4.217261228710413
1775055648,4.1937341364100575
1775056548,4.229098870418966
1775057448,4.1937341364100575
1775058348,4.141520619392395
1775059248,4.319455746561289
1775060148,4.437896655872464
1775061048,4.35019217710942
1775061948,4.325578333809972
1775062848,4.223173874430358
1775063748,4.240985912270844
1775064648,4.2950888918712735
1775065548,4.2950888918712735
1775066448,4.301162081770599
1775067348,4.240985912270844
1775068248,4.282979562878609
1775069148,4.147272723726928
1775070048,4.084678798913956
1775070948,4.101601675152779
1775071848,4.223173874430358
1775072748,4.229098870418966
1775073648,4.223173874430358
1775074548,4.276943420059979
1775075448,4.223173874430358
1775076348,4.062287853099406
1775077248,4.056720989756286
1775078148,4.176218484528363
1775079048,4.205472982488573
1775079948,4.1937341364100575
