ts,flow
1775001648,46.21603694406804
1775002548,46.21603694406804
1775003448,46.40802712470759
1775004348,46.21603694406804
1775005248,45.94717714714352
1775006148,45.94717714714352
1775007048,46.369632590794936
1775007948,47.09882930864114
1775008848,47.9040481360862
1775009748,48.51702988508623
1775010648,48.785068441182375
1775011548,49.66516244248487
1775012448,49.741648579598404
1775013348,50.31507134856656
1775014248,51.07902217411902
1775015148,51.84227258095052
1775016048,52.07111112133134
1775016948,52.4904847224243
1775017848,53.06201636081096
1775018748,53.138190811732784
1775019648,53.06201636081096
1775020548,53.442818572279066
1775021448,53.17627541045658
1775022348,53.67121584911365
1775023248,53.138190811732784
1775024148,53.02392650907859
1775025048,53.290518700378016
1775025948,53.138190811732784
1775026848,53.02392650907859
1775027748,52.4904847224243
1775028648,52.83345098386053
1775029548,52.94774155213963
1775030448,53.02392650907859
1775031348,53.442818572279066
1775032248,53.51895800221246
1775033148,54.08978046651464
1775034048,54.432084832224064
1775034948,54.622192637529224
1775035848,54.888270021067
1775036748,55.685987363918684
1775037648,56.331192958168685
1775038548,57.16541370446794
1775039448,57.923060761531815
1775040348,58.4529969523428
1775041248,60.00297863443848
1775042148,60.79573175951373
1775043048,61.70078976592049
1775043948,62.60483916930389
1775044848,63.05648564477451
1775045748,63.695886518922634
1775046648,64.14692363003269
1775047548,64.63526262226515
1775048448,65.19836297025904
1775049348,65.53603406599723
1775050248,65.72356783261057
1775051148,65.8735633266624
1775052048,66.32338170951698
1775052948,66.62312054762151
1775053848,66.81040041241795
1775054748,67.25969348102808
1775055648,67.70873439870775
1775056548,67.85835867130663
1775057448,68.68079137057066
1775058348,68.71815453807358
1775059248,69.20371636992786
1775060148,69.95015672722366
1775061048,70.43496735987719
1775061948,70.8822222101735
1775062848,71.96204710076563
1775063748,71.81319328874815
1775064648,72.55718218057882
1775065548,73.37476097792387
1775066448,74.00594594038557
1775067348,74.45118358451873
1775068248,74.89616907807067
1775069148,75.41500012995675
1775070048,75.93348797643557
1775070948,76.4516326180892
1775071848,76.78454436850734
1775072748,77.41299069370143
1775073648,77.74549269909039
1775074548,78.55767827236559
1775075448,78.88969173596706
1775076348,79.00033137144055
1775077248,79.14782637089957
1775078148,80.54763153125532
1775079048,81.35688935406506
1775079948,82.1285721330205
1775080848,82.75270212767646
1775081748,83.59630781551823
1775082648,84.69527097814716
1775083548,86.08502863172907
1775084448,87.50872965843882
1775085348,88.85695840395056
1775086248,90.34814168477897
1775087148,91.54622434615158
1775088048,92.85104881285224
1775088948,94.00898764445446
1775089848,95.38171111466363
1775090748,96.24739158013836
1775092548,97.9757267019013
1775093448,98.37123528623488
1775094348,99.12570877675898
1775095248,99.30523150414228
1775096148,99.62826209748164
1775097048,99.95115085598081
1775097948,100.38144856854342
1775098848,100.48898359830491
1775099748,100.8114941305248
1775100648,100.23804401431698
1775101548,100.05874892312568
1775102448,100.09461144346278
1775103348,99.80766225152183
1775114148,95.20123406674247
1775115048,94.65954026614781
1775115948,93.97282919718418
1775116848,93.10450114891864
1775117748,92.70618038368411
1775118648,92.0539257444907
1775119548,91.47366755828261
1775120448,91.58250011352357
1775121348,89.65747149917297
1775122248,90.63876107113902
1775123148,91.14707533584442
1775124048,91.47366755828261
1775124948,90.96557392552495
1775125848,92.09017699712422
1775126748,92.56128393753897
1775127648,93.06829892552923
1775128548,93.86434334912337
1775129448,95.5982257873984
1775130348,97.22007650788873
1775131248,100.05874892312568
1775132148,102.52915487112477
1775133048,105.2405334446812
1775133948,108.11915815598331
1775134848,111.8688926595496
1775135748,115.73932414210867
1775136648,121.92272454116028
1775137548,129.1878085153876
1775138448,137.9738080301322
1775139348,146.7111726315925
1775140248,155.89275241992436
1775141148,165.00602428405546
1775142048,173.27841441961937
1775142948,180.01040202646982
1775143848,186.88384501461405
1775144748,192.2792349983938
1775145648,196.4223059117794
1775146548,199.4324070974253
1775147448,202.48660355596803
1775148348,204.79608186357655
1775149248,206.9746791034704
1775150148,208.7230587671511
1775151048,210.0755021792138
1775151948,211.69375372561626
1775152848,213.09807581384666
1775153748,213.99242915562354
1775154648,214.85547269892413
1775155548,216.22141776338685
1775156448,217.46534906188026
1775157348,218.32245130336378
1775158248,218.529117419268
1775159148,220.3558432435384
1775160048,220.62045366177335
1775160948,220.97304692084435
1775161848,221.97069183643907
1775162748,222.3516093592625
1775163648,222.3516093592625
1775164548,222.90780265128706
1775165448,223.08331130992156
1775166348,222.96631254185922
1775167248,223.5218071662821
1775168148,224.16422174603213
1775169048,224.25175807008054
1775169948,223.08331130992156
1775170848,223.87232018169016
1775171748,223.5510262149619
1775172648,224.28093334264122
1775173548,223.93071450304706
1775174448,223.05406424426474
1775178289,221.0905219737906
1775178828,220.94367378007155
1775179428,220.29702166677453
1775179848,220.70862561557442
1775180748,220.29702166677453
1775181648,219.38439156778622
1775182488,218.97168445936404
1775183448,219.20755911793094
1775184348,218.32245130336378
1775185248,217.49492882622872
1775186148,217.82019066496287
1775187048,217.49492882622872
1775187948,217.96796691347845
1775188848,218.70619151357096
1775189748,218.97168445936404
1775190648,220.29702166677453
1775191548,221.82410629966762
1775192448,223.25875693070702
1775193348,224.74749956082087
1775194248,226.7544314325787
1775195148,228.63739361905027
1775196048,230.6857136451872
1775196948,231.97937441559043
1775197848,233.18359197222162
1775198748,234.4703973942669
1775199648,235.98142075608484
1775200548,237.20373120962176
1775201448,237.79949682101142
1775202348,237.82784735050518
1775203248,238.13958760572132
1775204148,239.35617563850246
1775205048,239.61040059803054
1775205948,239.977364028804
1775206848,240.51316287869122
1775207748,240.87939787399955
1775208648,240.79490837152116
1775209548,240.65405751310755
1775210448,241.0201786904363
1775211348,241.32974239462055
1775212248,241.10462616791483
1775213148,240.76674170198385
1775214048,240.76674170198385
1775214948,241.24533694249112
1775215848,241.21719828946516
1775216748,240.73857328132726
1775217648,240.54134530760348
1775218548,240.79490837152116
1775219448,240.14663195656613
1775220348,240.3440315326443
1775221248,239.72334394184873
1775222148,239.27140246634372
1775223048,238.7907234802842
1775223948,238.30953844159376
1775224848,238.28121767996345
1775225748,237.60099408507813
1775226648,237.11855879914947
1775227548,237.3740287530236
1775228448,236.6071933869971
1775229348,236.00988335267175
1775230248,235.2692867537262
1775231148,234.32759411865845
1775232048,233.1263183207484
1775232948,232.0941948815016
1775233848,231.54854814428836
1775234748,230.0807918102946
1775235648,229.2441540530417
1775236548,227.6533823540667
1775237448,226.26074391964357
1775238348,224.3101068639662
1775239248,222.64442146813963
1775240148,220.5910595082678
1775241048,219.73786735429894
1775241948,218.02706515579484
