ts,flow
1775001648,2.9136528378585353
1775002548,2.8678866763366386
1775003448,2.8678866763366386
1775004348,2.8613561301026493
1775005248,2.926745706354268
1775006148,3.104231221252121
1775006328,3.0515008624643087
1775007048,2.979191949008964
1775007948,3.5035220503341407
1775008848,3.1438574962085113
1775009748,3.0383369646733627
1775010648,3.2897295464063063
1775011548,3.150468417443335
1775012448,3.190173198003322
1775013348,3.190173198003322
1775014248,3.170312396483496
1775015148,3.104231221252121
1775016048,3.369677433045581
1775016948,3.223311917972751
1775017848,3.4164380012080073
1775018748,3.1438574962085113
1775019648,3.3163489350117743
1775020548,3.1372484440216795
1775021448,3.091037416481413
1775022348,3.110830927384086
1775023248,3.3030355024384335
1775024148,3.0580856151646003
1775025048,3.0054599307477474
1775025948,3.0515008624643087
1775026848,3.0383369646733627
1775027748,3.150468417443335
1775028648,3.104231221252121
1775029548,3.3096912840846926
1775030448,3.1174325027968735
1775031348,3.0515008624643087
1775032248,3.0251805435400456
1775033148,3.170312396483496
1775034048,2.9726296266308054
1775034948,2.9463990286458284
1775035848,2.966069173417054
1775036748,3.2631400647806004
1775037648,3.150468417443335
1775038548,3.031757819466293
1775039448,2.926745706354268
1775040348,3.104231221252121
1775041248,3.0120315990643576
1775042148,3.2897295464063063
1775043048,2.939846052089706
1775043948,2.9988901315955445
1775044848,3.0120315990643576
1775045748,2.926745706354268
1775046648,3.190173198003322
1775047548,2.9529538742499426
1775048448,2.920198337524198
1775049348,3.0646722371457145
1775050248,3.0646722371457145
1775051148,2.9463990286458284
1775052048,3.0383369646733627
1775052948,3.0054599307477474
1775053848,2.9988901315955445
1775054748,3.031757819466293
1775055648,3.1769307943759486
1775056548,2.920198337524198
1775057448,3.216680435463786
1775058348,3.0054599307477474
1775059248,3.0515008624643087
1775060148,3.523663229891099
1775061048,3.0383369646733627
1775061948,2.9463990286458284
1775062848,2.9726296266308054
1775063748,3.216680435463786
1775064648,3.150468417443335
1775065548,3.2034230784047395
1775066448,3.104231221252121
1775067348,2.926745706354268
1775068248,2.920198337524198
1775069148,2.939846052089706
1775070048,2.9005674455547705
1775070948,2.874419091735035
1775071848,2.9988901315955445
1775072748,2.8678866763366386
1775073648,2.920198337524198
