ts,flow
1658182731,2352.012891056016
1658183328,2349.6047163819894
1658183808,2348.8825047938153
1658184348,2367.93781629391
1658185248,2368.1795167457312
1658186685,2394.3558543697
1658187048,2394.841959802434
1658187288,2395.5712105678394
1658191291,2354.663309556432
1658191548,2354.904330790974
1658191968,2372.0484035043046
1658192448,2369.3882042476907
1658193348,2370.355376539752
1658194248,2369.146442049183
1658195088,2370.1135649429634
1658196048,2369.146442049183
1658196948,2367.93781629391
1658197848,2367.93781629391
1658198748,2367.2127890335396
1658198928,2366.729499274865
1658199648,2366.2462589144707
1658200548,2366.2462589144707
1658201448,2367.2127890335396
1658202348,2366.729499274865
1658203248,2366.971137979999
1658204148,2366.971137979999
1658205048,2367.93781629391
1658205948,2367.2127890335396
1658206848,2367.6961281914264
1658207748,2367.93781629391
1658208648,2374.9521432798356
1658209548,2375.1942018652335
1658210448,2373.984032430686
1658211348,2374.9521432798356
1658212248,2375.1942018652335
1658213148,2370.355376539752
1658214048,2375.1942018652335
1658214948,2375.1942018652335
1658215848,2374.2260416187346
1658216748,2375.1942018652335
1658217648,2374.9521432798356
1658218548,2374.468063155189
1658219448,2374.468063155189
1658220348,2374.468063155189
1658221248,2374.2260416187346
1658222148,2374.9521432798356
1658223048,2375.1942018652335
1658223948,2374.9521432798356
1658224848,2374.9521432798356
1658225748,2374.9521432798356
1658226648,2375.1942018652335
1658227548,2374.9521432798356
1658228448,2375.1942018652335
1658229348,2375.1942018652335
1658230248,2374.9521432798356
1658231148,2374.9521432798356
1658232048,2374.9521432798356
1658232948,2374.9521432798356
1658233848,2374.9521432798356
1658234748,2375.4362727999687
1658235648,2375.920451720245
1658236548,2375.1942018652335
1658237448,2375.1942018652335
1658238348,2375.1942018652335
1658239248,2375.1942018652335
1658240148,2374.9521432798356
1658241048,2375.920451720245
1658241948,2375.1942018652335
1658242848,2374.9521432798356
1658243748,2375.920451720245
1658244648,2375.1942018652335
1658245548,2375.1942018652335
1658246448,2374.9521432798356
1658247348,2375.920451720245
1658248248,2375.4362727999687
1658249148,2375.920451720245
1658250048,2375.920451720245
1658250948,2375.920451720245
1658251848,2375.920451720245
1658252748,2375.920451720245
1658253648,2376.8889577509835
1658254548,2377.1311151320115
1658255448,2368.1795167457312
1658256348,2371.080885428004
1658257248,2371.8065054621547
1658258148,2371.8065054621547
1658259048,2373.0161191727966
1658259948,2369.3882042476907
1658260848,2362.623530753888
1658261748,2360.9338751854375
1658262648,2364.7968342145905
1658263548,2367.6961281914264
1658264448,2371.080885428004
1658265348,2370.1135649429634
1658266248,2372.290313896723
1658267148,2371.322746423073
1658268048,2369.8717656964436
1658268948,2375.1942018652335
1658269848,2375.1942018652335
1658270748,2370.1135649429634
1658271648,2370.355376539752
1658272548,2370.1135649429634
1658273448,394.26886884495616
1658274348,2370.1135649429634
1658275248,2373.258078961633
1658276148,2373.0161191727966
1658277048,2373.984032430686
1658277948,2374.2260416187346
1658278848,2372.290313896723
1658279748,2372.7741717314348
1658280648,2371.080885428004
1658281548,2372.290313896723
1658282448,2372.290313896723
1658283348,2372.290313896723
1658284248,2372.290313896723
1658285148,2371.080885428004
1658286048,2371.322746423073
1658286948,2370.8390367832035
1658287848,2371.080885428004
1658288748,2370.355376539752
1658289648,2371.8065054621547
1658290548,2371.080885428004
1658291448,2371.322746423073
1658292348,2371.322746423073
1658293248,2372.0484035043046
1658294148,2371.080885428004
1658295048,2372.7741717314348
1658295948,2371.322746423073
1658296848,2372.290313896723
1658297748,2372.7741717314348
1658298648,2373.0161191727966
1658299548,2367.2127890335396
1658300448,2372.7741717314348
1658301348,2372.290313896723
1658302248,2373.0161191727966
1658303148,2372.7741717314348
1658304048,2372.0484035043046
1658304948,2372.0484035043046
1658305848,2371.8065054621547
1658306748,2371.8065054621547
1658307648,2371.8065054621547
1658308548,2372.0484035043046
1658309448,2371.8065054621547
1658310348,2370.355376539752
1658311248,2371.322746423073
1658312148,2371.322746423073
1658313048,2370.8390367832035
1658313948,2370.8390367832035
1658314848,2371.322746423073
1658315748,2370.1135649429634
1658316648,2371.322746423073
1658317548,2370.1135649429634
1658318448,2370.1135649429634
1658319348,2370.1135649429634
1658320248,2370.355376539752
1658321148,2370.1135649429634
1658322048,2370.8390367832035
1658322948,2369.8717656964436
1658323848,2370.355376539752
1658324748,2370.1135649429634
1658325648,2370.355376539752
1658326548,2370.1135649429634
1658327448,2369.8717656964436
1658328348,2368.9046922000125
1658329248,2368.9046922000125
1658330148,2369.3882042476907
1658331048,2368.1795167457312
1658331948,2368.9046922000125
1658332848,2369.146442049183
1658333748,2370.1135649429634
1658334648,2370.1135649429634
1658335548,2370.355376539752
1658336448,2369.8717656964436
1658337348,2369.146442049183
1658338248,2370.8390367832035
1658339148,2370.355376539752
1658340048,2370.355376539752
1658340948,2370.1135649429634
1658341848,2370.1135649429634
1658342748,2370.1135649429634
1658343648,2371.080885428004
1658344548,2371.080885428004
1658345448,2371.080885428004
1658346348,2366.971137979999
1658347248,2360.9338751854375
1658348148,2360.6925452165306
1658349048,2366.004657256417
1658349948,2367.2127890335396
1658350848,2367.2127890335396
1658351748,2368.1795167457312
1658352648,2370.1135649429634
1658353548,2370.355376539752
1658354448,2373.984032430686
1658355348,2373.5000511016697
1658356248,2369.146442049183
1658357148,2368.662954699248
1658358048,2371.322746423073
1658358948,2365.7630679495633
1658359848,396.23793193977326
1658360748,2370.1135649429634
1658361648,2371.8065054621547
1658362548,2367.6961281914264
1658363448,2371.080885428004
1658364348,2371.8065054621547
1658365248,2372.290313896723
1658366148,2369.146442049183
1658367048,2371.8065054621547
1658367948,2372.0484035043046
1658368848,2371.8065054621547
1658369748,2372.0484035043046
1658370648,2372.0484035043046
1658371548,2369.146442049183
1658372448,2371.080885428004
1658373348,2369.3882042476907
1658374248,2370.1135649429634
1658375148,2370.1135649429634
1658376048,2370.1135649429634
1658376948,2370.8390367832035
1658377848,2369.8717656964436
1658378748,2370.1135649429634
1658379648,2371.080885428004
1658380548,2370.1135649429634
1658381448,2370.355376539752
1658382348,2371.322746423073
1658383248,2371.322746423073
1658384148,2371.322746423073
1658385048,2370.8390367832035
1658385948,400.48814490810037
1658386848,2371.080885428004
1658387748,2370.355376539752
1658388648,2370.8390367832035
1658389548,2371.8065054621547
1658390448,2370.355376539752
1658391348,2370.1135649429634
1658392248,2370.355376539752
1658393148,2370.355376539752
1658394048,2370.355376539752
1658394948,2370.1135649429634
1658395848,2370.8390367832035
1658396748,2369.8717656964436
1658397648,2370.1135649429634
1658398548,2370.8390367832035
1658399448,2369.8717656964436
1658400348,2370.1135649429634
1658401248,2368.9046922000125
1658402148,2367.93781629391
1658403048,2369.3882042476907
1658403948,2369.146442049183
1658404848,2368.662954699248
1658405748,2369.3882042476907
1658406648,2369.146442049183
1658407548,2369.146442049183
1658408448,2369.146442049183
1658409348,2369.8717656964436
1658410248,2368.662954699248
1658411148,2368.9046922000125
1658412048,2369.3882042476907
1658412948,2368.1795167457312
1658413848,2369.8717656964436
1658414748,2367.6961281914264
1658415648,2370.1135649429634
1658416548,2368.1795167457312
1658417448,2370.1135649429634
1658418348,2369.146442049183
1658419248,2370.355376539752
1658420148,2370.1135649429634
1658421048,2369.8717656964436
1658421948,2370.1135649429634
1658422848,2370.1135649429634
1658423748,2402.382910721004
1658424648,2401.652622600086
1658425548,2402.626364792697
1658426448,2403.6003045765683
1658427348,2403.356801107526
1658428248,2404.5744419507682
1658429148,2404.81800716836
1658430048,2404.0873485635966
1658430948,2404.81800716836
1658431848,2402.382910721004
1658432748,2401.4092179266736
1658433648,2394.3558543697
1658434548,2389.7403164878488
1658435448,2397.2732279235497
1658436348,2400.679077998735
1658437248,2401.4092179266736
1658438148,2402.382910721004
1658439048,2403.6003045765683
1658439948,2404.0873485635966
1658440848,2405.5487769171596
1658441748,2404.5744419507682
1658442648,2404.81800716836
1658443548,2404.0873485635966
1658444448,2402.626364792697
1658445348,2400.435722722672
1658446248,2401.652622600086
1658447148,2400.435722722672
1658448048,2402.382910721004
1658448948,2401.4092179266736
1658449848,2401.652622600086
1658450748,2402.626364792697
1658451648,2401.4092179266736
1658452548,2402.626364792697
1658453448,2401.896039623767
1658454348,2400.679077998735
1658455248,2400.9224456250668
1658456148,2402.626364792697
1658457048,2401.652622600086
1658457948,2400.679077998735
1658458848,1494.1928658289835
1658459748,1491.3153644604608
1658460648,1492.8496860740706
1658461548,1497.649535253644
1658462448,1497.649535253644
1658463348,1491.8906424455345
1658464248,1490.9319075532258
1658465148,1497.841689764522
1658466048,1493.0415318468586
1658466948,1493.425260442309
1658467848,1493.425260442309
1658468748,1497.649535253644
1658469648,1498.6104312995449
1658470548,1496.1127437558025
1658471448,1495.3446443919092
1658472348,1498.6104312995449
1658473248,2126.459465717897
1658474148,2127.375659532845
1658475048,2126.688495646231
1658475948,2126.0014429055154
1658476848,2126.459465717897
1658477748,2125.7724500251934
1658478648,2126.459465717897
1658479548,2126.459465717897
1658480448,2126.688495646231
1658481348,2126.688495646231
1658482248,2125.7724500251934
1658483148,2126.0014429055154
1658484048,2125.7724500251934
1658484948,2125.08554547932
1658485848,2125.7724500251934
1658486748,2126.0014429055154
1658487648,2126.0014429055154
1658488548,2125.7724500251934
1658489448,2126.459465717897
1658490348,2125.5434694932774
1658491248,2126.459465717897
1658492148,2125.7724500251934
1658493048,2125.08554547932
1658493948,2126.459465717897
